doctor_id,drug_name,prescribed,age,gender,specialty_x,years_experience,location,hospital_affiliation,num_patients_per_day,prescription_volume,attended_drug_seminar,received_sample,drug_price_sensitivity,trust_in_pharma,brand_name,generic_drug_name,manufacturer,drug_type,average_cost_eur,efficacy_rating,side_effect_score,marketing_push,specialty_y
DOC0049,Drug_H,No,46,Other,Orthopedic,9,Rural,Yes,18,153,No,No,2,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0049,Drug_I,No,46,Other,Orthopedic,9,Rural,Yes,18,153,No,No,2,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0049,Drug_J,No,46,Other,Orthopedic,9,Rural,Yes,18,153,No,No,2,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0050,Drug_A,No,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0050,Drug_B,Yes,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0050,Drug_C,Yes,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0050,Drug_D,No,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0050,Drug_E,Yes,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0050,Drug_F,No,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0050,Drug_G,Yes,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0050,Drug_H,No,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0050,Drug_I,No,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0050,Drug_J,Yes,65,Male,Neurologist,4,Rural,Yes,48,186,No,Yes,5,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0051,Drug_A,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0051,Drug_B,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0051,Drug_C,Yes,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0051,Drug_D,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0051,Drug_E,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0051,Drug_F,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0051,Drug_G,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0051,Drug_H,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0051,Drug_I,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0051,Drug_J,No,69,Male,General Physician,14,Rural,No,37,168,No,No,4,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0052,Drug_A,No,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0052,Drug_B,Yes,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0052,Drug_C,Yes,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0052,Drug_D,No,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0052,Drug_E,Yes,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0052,Drug_F,No,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0052,Drug_G,Yes,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0052,Drug_H,No,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0052,Drug_I,No,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0052,Drug_J,Yes,33,Female,Cardiologist,37,Suburban,No,12,182,No,No,5,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0053,Drug_A,Yes,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0053,Drug_B,Yes,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0053,Drug_C,Yes,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0053,Drug_D,No,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0053,Drug_E,Yes,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0053,Drug_F,No,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0053,Drug_G,Yes,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0053,Drug_H,No,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0053,Drug_I,No,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0053,Drug_J,Yes,31,Male,Pediatrician,34,Suburban,Yes,29,105,Yes,Yes,3,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0054,Drug_A,Yes,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0054,Drug_B,Yes,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0054,Drug_C,Yes,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0054,Drug_D,No,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0054,Drug_E,Yes,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0054,Drug_F,No,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0054,Drug_G,Yes,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0054,Drug_H,No,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0054,Drug_I,No,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0054,Drug_J,Yes,35,Other,Pediatrician,11,Suburban,Yes,15,145,Yes,Yes,2,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0055,Drug_A,No,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0055,Drug_B,Yes,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0055,Drug_C,Yes,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0055,Drug_D,No,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0055,Drug_E,Yes,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0055,Drug_F,No,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0055,Drug_G,Yes,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0055,Drug_H,Yes,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0055,Drug_I,No,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0055,Drug_J,Yes,33,Other,Orthopedic,3,Rural,Yes,36,261,Yes,Yes,5,1,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0056,Drug_A,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0056,Drug_B,Yes,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0056,Drug_C,Yes,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0056,Drug_D,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0056,Drug_E,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0056,Drug_F,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0056,Drug_G,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0056,Drug_H,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0056,Drug_I,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0056,Drug_J,No,58,Male,Dermatologist,28,Rural,No,11,227,Yes,Yes,3,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0057,Drug_A,No,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0057,Drug_B,Yes,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0057,Drug_C,Yes,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0057,Drug_D,No,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0057,Drug_E,Yes,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0057,Drug_F,No,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0057,Drug_G,Yes,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0057,Drug_H,No,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0057,Drug_I,No,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0057,Drug_J,Yes,47,Male,Orthopedic,29,Urban,No,38,124,No,No,5,5,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0058,Drug_A,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0058,Drug_B,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0058,Drug_C,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0058,Drug_D,No,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0058,Drug_E,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0058,Drug_F,No,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0058,Drug_G,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0058,Drug_H,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0058,Drug_I,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0058,Drug_J,Yes,55,Female,Dermatologist,9,Urban,Yes,47,192,Yes,Yes,4,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0059,Drug_A,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0059,Drug_B,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0059,Drug_C,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0059,Drug_D,No,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0059,Drug_E,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0059,Drug_F,No,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0059,Drug_G,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0059,Drug_H,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0059,Drug_I,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0059,Drug_J,Yes,63,Other,Orthopedic,3,Rural,Yes,12,81,Yes,Yes,4,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0060,Drug_A,No,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0060,Drug_B,Yes,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0060,Drug_C,Yes,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0060,Drug_D,No,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0060,Drug_E,Yes,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0060,Drug_F,No,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0060,Drug_G,Yes,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0060,Drug_H,Yes,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0060,Drug_I,No,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0060,Drug_J,Yes,39,Other,Orthopedic,25,Rural,No,25,77,Yes,No,4,2,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0061,Drug_A,No,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0061,Drug_B,Yes,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0061,Drug_C,Yes,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0061,Drug_D,No,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0061,Drug_E,Yes,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0061,Drug_F,No,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0061,Drug_G,Yes,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0061,Drug_H,No,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0061,Drug_I,No,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0061,Drug_J,Yes,65,Male,Orthopedic,34,Rural,No,39,71,No,No,4,3,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0062,Drug_A,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0062,Drug_B,Yes,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0062,Drug_C,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0062,Drug_D,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0062,Drug_E,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0062,Drug_F,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
DOC0062,Drug_G,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Cozaar,Losartan,Merck & Co.,Antihypertensive,9.5,4.0,0.2,High,general therapeutics
DOC0062,Drug_H,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Catapres,Clonidine,Boehringer Ingelheim,Antihypertensive,7.0,2.5,0.5,Low,general therapeutics
DOC0062,Drug_I,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Cymbalta,Duloxetine,Eli Lilly and Company,Antidepressant,19.0,4.0,0.7,High,general therapeutics
DOC0062,Drug_J,No,43,Female,Dermatologist,12,Rural,Yes,49,282,No,Yes,1,4,Celebrex,Celecoxib,Pfizer,Analgesic,18.5,4.0,0.25,High,general therapeutics
DOC0063,Drug_A,No,60,Other,Dermatologist,9,Urban,Yes,11,66,No,Yes,3,1,Advil,Ibuprofen,Pfizer,Analgesic,5.5,3.0,0.3,High,general therapeutics
DOC0063,Drug_B,No,60,Other,Dermatologist,9,Urban,Yes,11,66,No,Yes,3,1,Zoloft,Sertraline,Pfizer,Antidepressant,15.0,4.0,0.25,High,general therapeutics
DOC0063,Drug_C,No,60,Other,Dermatologist,9,Urban,Yes,11,66,No,Yes,3,1,Norvasc,Amlodipine,Pfizer,Antihypertensive,8.2,5.0,0.15,Medium,general therapeutics
DOC0063,Drug_D,No,60,Other,Dermatologist,9,Urban,Yes,11,66,No,Yes,3,1,Wellbutrin,Bupropion,GlaxoSmithKline (GSK),Antidepressant,28.0,3.5,0.6,Medium,general therapeutics
DOC0063,Drug_E,No,60,Other,Dermatologist,9,Urban,Yes,11,66,No,Yes,3,1,Aleve,Naproxen,Bayer,Analgesic,4.0,3.0,0.2,High,general therapeutics
DOC0063,Drug_F,No,60,Other,Dermatologist,9,Urban,Yes,11,66,No,Yes,3,1,Tenormin,Atenolol,AstraZeneca,Antihypertensive,6.0,3.0,0.4,Low,general therapeutics
